CustomerID,Recency,Frequency,Monetary
17790,-0.1927710843373494,3.0,0.9570708935931336
17997,0.1927710843373494,1.5,0.955711816583694
13246,-0.2570281124497992,1.0,0.9550175055027845
14506,-0.26506024096385544,0.75,0.9543748984385387
14498,-0.0642570281124498,0.75,0.9519152645029766
12853,0.6746987951807228,1.0,0.9517527661648914
15493,-0.14457831325301204,0.75,0.9490272258579173
17554,-0.39357429718875503,0.75,0.9483181422008183
17218,-0.36947791164658633,2.0,0.9479636003722689
14533,-0.20883534136546184,1.25,0.9463016855509432
15814,-0.27309236947791166,0.5,0.9430591050773344
14418,-0.37751004016064255,0.25,0.9370909842967514
15864,-0.2248995983935743,1.0,0.9364040595039368
15157,-0.37751004016064255,0.25,0.9362194023015673
15351,-0.30522088353413657,1.25,0.9351779356802032
12528,-0.3293172690763052,1.0,0.9343063536850191
14655,-0.3373493975903614,0.5,0.9333830676731715
13094,-0.23293172690763053,2.5,0.929756400218634
14653,-0.39357429718875503,1.25,0.9292615189162838
15518,0.11244979919678715,1.5,0.9254945119879455
14978,0.17670682730923695,0.75,0.9253615588022394
14285,-0.23293172690763053,0.5,0.9169707355265684
17228,-0.28112449799196787,1.5,0.9140753105934143
16983,-0.30522088353413657,1.25,0.913912812255329
14210,0.44176706827309237,1.0,0.9138906533910448
15819,-0.008032128514056224,0.5,0.9136025881553484
16942,-0.30522088353413657,1.75,0.9132628189029884
14250,-0.3453815261044177,0.25,0.912568507822079
12762,-0.3453815261044177,0.0,0.9084838905056652
14730,-0.39357429718875503,1.5,0.907782193136661
14934,0.24899598393574296,0.0,0.9028850841298214
12371,-0.04819277108433735,0.0,0.9006839702775767
15641,0.44176706827309237,0.5,0.9001226123823733
16170,0.0,1.0,0.8985345604419954
13890,-0.39357429718875503,2.0,0.8976186607182426
16128,-0.26506024096385544,0.75,0.8949669832922164
17738,-0.24899598393574296,0.5,0.8941027875851268
17368,-0.21686746987951808,1.5,0.8939698343994208
15367,0.05622489959839357,0.5,0.8930243895232889
17463,-0.27309236947791166,0.75,0.8917465616828918
16986,-0.1686746987951807,0.0,0.8897818090496802
13982,-0.08835341365461848,0.5,0.8887551150045055
15021,-0.3373493975903614,1.75,0.8887255698521265
17469,-0.27309236947791166,0.75,0.888134666804544
16841,-0.11244979919678715,1.0,0.8872852436736441
17870,-0.3855421686746988,2.5,0.8843824324523955
16426,-0.3855421686746988,2.0,0.882809153088207
16201,-0.37751004016064255,0.5,0.8825949507334584
14887,0.23293172690763053,-0.25,0.8815091663835256
12423,-0.40160642570281124,1.5,0.8795222548860295
14305,0.1686746987951807,0.25,0.8792637348027122
12963,-0.3373493975903614,1.5,0.8775427296766284
17293,-0.3373493975903614,1.75,0.8756444536362695
14472,0.42570281124497994,1.5,0.8746177595910951
16979,-0.37751004016064255,1.0,0.8741228782887447
12383,1.0763052208835342,0.75,0.8730592528030963
17873,0.24096385542168675,0.75,0.8718774467079314
12381,-0.36947791164658633,0.75,0.8691814515533363
17519,-0.26506024096385544,1.0,0.8682286203891096
14524,-0.15261044176706828,1.75,0.8680882809153088
18180,-0.36947791164658633,1.0,0.8680291906105505
12950,-0.3855421686746988,0.25,0.8674752190034419
16102,-0.0642570281124498,0.25,0.8668399982272909
16455,0.10441767068273092,1.25,0.8661309145701919
14113,-0.37751004016064255,0.5,0.8655695566749886
14216,-0.37751004016064255,0.5,0.864742292408373
13924,-0.39357429718875503,1.0,0.8644099094441079
17015,-0.17670682730923695,0.25,0.8642326385298331
14459,0.8433734939759037,-0.25,0.8637229846512934
18287,-0.0642570281124498,0.25,0.8632502622132273
13650,-0.27309236947791166,1.0,0.8625559511323179
15827,0.18473895582329317,3.0,0.8623712939299484
14665,0.08032128514056225,0.75,0.862083228694252
13421,-0.08032128514056225,0.0,0.8606133573633906
16152,1.751004016064257,-0.25,0.8571639608231278
15203,-0.20080321285140562,1.0,0.856248061099375
17702,-0.1606425702811245,0.5,0.8537145642828652
16153,-0.008032128514056224,0.75,0.8536111562495383
17705,-0.37751004016064255,1.75,0.8530867297948088
16169,-0.3373493975903614,0.5,0.852680483949596
17828,-0.2248995983935743,0.5,0.850553232978299
13048,-0.2891566265060241,0.5,0.850050965387854
17787,0.8192771084337349,0.5,0.8486697295141299
17629,-0.3614457831325301,1.5,0.8461436189857148
15260,0.40160642570281124,1.25,0.8436692124739633
16474,-0.3453815261044177,1.25,0.843580577016826
13481,-0.040160642570281124,0.75,0.8390823275671043
17663,-0.20080321285140562,1.25,0.8378635900314656
15812,0.4578313253012048,0.75,0.8365562170386894
16249,0.01606425702811245,0.75,0.8357658842125477
13562,0.24899598393574296,0.25,0.835219298893534
13196,-0.3132530120481928,0.5,0.8340744242388429
17648,0.08032128514056225,0.5,0.8338676081721891
12348,0.20080321285140562,0.5,0.8336755646817248
18235,0.1686746987951807,0.25,0.8331142067865215
13134,0.28112449799196787,0.5,0.830972183239035
18179,-0.3293172690763052,1.0,0.8306693454271491
18122,-0.3373493975903614,1.0,0.8305880962581064
13510,-0.39357429718875503,0.5,0.8294801530438892
12523,-0.24899598393574296,2.25,0.8281580074749235
14215,-0.3132530120481928,1.0,0.8281210760344496
14621,-0.39357429718875503,0.75,0.8271165408535593
13875,0.024096385542168676,0.75,0.8259568936226788
14608,-0.36947791164658633,0.5,0.8247455423751349
14935,1.9839357429718876,-0.25,0.8244205456989644
15220,0.008032128514056224,1.0,0.8201734300444654
12645,-0.13654618473895583,0.5,0.8173814131446383
17092,0.0,0.5,0.8165319900137384
15594,-0.28112449799196787,0.75,0.8148700751924127
15473,-0.2891566265060241,1.25,0.8144416704829155
16681,0.17670682730923695,1.0,0.8138064497067643
16719,-0.2891566265060241,1.25,0.813717814249627
13456,-0.26506024096385544,1.0,0.8111326134164537
16751,-0.1606425702811245,-0.25,0.8096553557974975
12424,0.8995983935742972,0.0,0.8068781114738599
12823,0.1927710843373494,0.75,0.8057997134120218
12349,-0.2570281124497992,-0.25,0.8043593872335396
15241,0.1285140562248996,1.5,0.8035395092550189
16359,-0.3453815261044177,1.75,0.7994622782267
13808,-0.3614457831325301,0.75,0.7970543483078014
15067,0.2248995983935743,0.25,0.7949123247603149
15950,-0.15261044176706828,0.5,0.794875393319841
16380,0.08835341365461848,-0.25,0.7937231323770553
13157,-0.008032128514056224,0.5,0.7922975787747625
14595,-0.24899598393574296,1.0,0.7918396289128861
17930,-0.12048192771084337,0.75,0.7917509934557487
17353,0.6345381526104418,0.0,0.7913964516271992
17457,0.6104417670682731,0.75,0.7896976053653997
15050,-0.20080321285140562,0.25,0.7896902190773049
14673,-0.37751004016064255,0.75,0.7887373879130782
17043,-0.14457831325301204,0.5,0.7878362607655149
14387,-0.14457831325301204,0.25,0.782237454389671
13564,0.7550200803212851,0.25,0.7800732719779002
17451,-0.39357429718875503,1.25,0.7776579557709069
14834,-0.26506024096385544,1.0,0.7768454640804809
15267,-0.2248995983935743,0.75,0.7746738953806154
17162,-0.17670682730923695,2.0,0.773270500642607
13763,0.10441767068273092,-0.25,0.772901186237868
17147,-0.2248995983935743,0.5,0.772627893578361
14441,-0.40160642570281124,0.5,0.7713722246022484
17750,-0.3614457831325301,1.75,0.7695699703071218
12405,0.7871485943775101,-0.25,0.7695256525785532
15947,0.2570281124497992,-0.25,0.7679376006381753
12407,-0.008032128514056224,0.75,0.7678489651810378
16902,0.5301204819277109,-0.25,0.7669330654572851
15240,-0.04819277108433735,0.75,0.7667040905263468
16398,0.8353413654618473,0.0,0.7661353463430487
16791,-0.1686746987951807,1.25,0.7661205737668592
12843,0.12048192771084337,1.5,0.7635206003574964
17193,-0.12048192771084337,1.25,0.7613342590814411
13824,-0.14457831325301204,0.75,0.7610683527100292
17813,-0.2891566265060241,0.75,0.7604257456457831
12764,2.1365461847389557,-0.25,0.75733089093407
16007,-0.024096385542168676,0.5,0.7572791869174065
14245,1.357429718875502,0.0,0.7570132805459944
16671,-0.17670682730923695,0.25,0.7561416985508103
16775,-0.321285140562249,2.25,0.7555803406556069
15380,-0.3373493975903614,0.75,0.7546570546437593
17152,1.1566265060240963,0.25,0.7540956967485559
12635,0.3132530120481928,0.0,0.753859335529523
13162,0.5783132530120482,0.5,0.7532019558890874
13577,-0.20080321285140562,0.5,0.7526923020105475
17282,0.642570281124498,0.25,0.7511116363582645
15549,0.21686746987951808,0.25,0.7481571211203522
16638,-0.2248995983935743,2.0,0.7476105358013384
13149,-0.2891566265060241,0.5,0.7441685255491705
17656,0.18473895582329317,0.75,0.7431566040801856
13184,-0.2891566265060241,2.0,0.7389168747137813
17754,-0.40160642570281124,0.75,0.7357407708330256
12912,-0.3855421686746988,0.75,0.734004993130752
12530,0.07228915662650602,0.5,0.7339902205545624
15214,-0.39357429718875503,1.5,0.7333697723546009
15332,2.538152610441767,0.5,0.7330890934069991
12967,2.4738955823293174,0.0,0.7329709127974828
16115,-0.3293172690763052,1.5,0.7329561402212933
14045,0.4738955823293173,0.5,0.732121489666583
15953,-0.28112449799196787,1.5,0.730297076507172
15826,0.04819277108433735,0.25,0.7281033489430221
16813,-0.3373493975903614,2.0,0.7265300695788339
16711,-0.37751004016064255,0.75,0.725680646447934
14837,0.3132530120481928,0.5,0.7245505443694326
13647,-0.3293172690763052,0.5,0.7235312366123527
17284,0.08032128514056225,1.0,0.7230585141742868
13750,0.024096385542168676,0.75,0.7228960158362017
13012,-0.3293172690763052,1.5,0.7225857917362208
12657,-0.3132530120481928,0.5,0.7198824102935311
15002,0.5220883534136547,0.5,0.7188335573840722
14573,1.036144578313253,1.75,0.7174006174936847
13627,0.07228915662650602,0.75,0.7164034686008893
15024,-0.3293172690763052,2.0,0.714896665829554
12398,-0.040160642570281124,-0.25,0.7143279216462559
15122,0.5140562248995983,0.25,0.712939299484437
14164,0.1606425702811245,0.0,0.7114546555773861
12377,2.1285140562248994,0.0,0.708758660422791
14759,-0.36947791164658633,0.25,0.7071706084824132
13425,0.46586345381526106,0.25,0.7058706217777319
16515,0.01606425702811245,0.75,0.7058189177610684
15172,-0.3373493975903614,0.75,0.7057524411682152
14937,0.04819277108433735,0.25,0.7041496166516479
17101,-0.321285140562249,0.5,0.7040388223302262
18161,-0.28112449799196787,0.75,0.7017933907494128
16987,-0.37751004016064255,1.25,0.7003973822994991
14336,-0.27309236947791166,0.5,0.6990013738495857
16992,-0.321285140562249,0.75,0.6985581965638987
15791,-0.05622489959839357,0.0,0.6973616178925442
14312,-0.0321285140562249,1.0,0.6965491262021183
14918,0.5220883534136547,0.0,0.69548550071647
12868,1.0843373493975903,1.0,0.6932031376951826
16817,-0.3855421686746988,1.75,0.6914969051452883
12947,0.7469879518072289,1.0,0.6909355472500849
15660,-0.20080321285140562,1.75,0.6886236390764184
14178,-0.3373493975903614,1.25,0.6881804617907317
16496,-0.3373493975903614,0.25,0.6876338764717179
16466,-0.13654618473895583,1.25,0.6850043579099759
13850,0.6345381526104418,-0.25,0.6846498160814264
17673,-0.39357429718875503,1.0,0.6842731153885926
16801,0.9076305220883534,0.5,0.6837265300695788
16676,-0.13654618473895583,0.5,0.68216802328158
14970,0.14457831325301204,0.5,0.6821237055530113
15611,-0.3293172690763052,2.75,0.6816731419792298
18178,0.6265060240963856,0.5,0.6812004195411637
14442,1.2369477911646587,0.0,0.6804691770197804
13614,-0.20883534136546184,0.5,0.677248755410456
16332,-0.17670682730923695,1.25,0.6752840027772443
12393,0.17670682730923695,0.5,0.6751362770153486
14719,-0.39357429718875503,0.75,0.6745749191201453
14587,-0.2570281124497992,1.75,0.6734300444654543
12607,0.08032128514056225,-0.25,0.6728539139940614
13814,0.3373493975903614,0.0,0.6725658487583649
16889,1.1566265060240963,0.25,0.6722334657940998
13186,-0.08835341365461848,0.25,0.6701800777037508
17671,-0.28112449799196787,0.5,0.6678312380896104
16283,-0.3614457831325301,0.75,0.666427843351602
12865,-0.1927710843373494,0.0,0.6645221810231486
15906,-0.24899598393574296,1.25,0.6641233214660305
15111,-0.1686746987951807,0.25,0.6639682094160401
15532,-0.20080321285140562,0.5,0.6619369801899753
17204,1.0040160642570282,0.5,0.661811413292364
13659,1.2449799196787148,0.0,0.6606591523495782
17085,0.5863453815261044,0.75,0.6602159750638914
18239,1.3493975903614457,0.75,0.6596324583044036
14038,0.2248995983935743,0.25,0.6587239448687457
16394,0.04819277108433735,0.75,0.655001255668976
13313,-0.2248995983935743,0.75,0.6549864830927865
15620,0.04819277108433735,0.25,0.6534058174405035
15117,-0.2891566265060241,0.75,0.6523717371072341
13634,-0.13654618473895583,0.75,0.6491069977693409
14229,0.008032128514056224,0.25,0.6489888171598245
16790,-0.37751004016064255,1.0,0.6478217836408491
16369,-0.2570281124497992,0.25,0.6476666715908588
13397,0.17670682730923695,0.75,0.6467212267147269
12818,1.6947791164658634,-0.25,0.6452070376552966
17837,-0.0642570281124498,1.5,0.6445792031672404
16365,-0.26506024096385544,1.75,0.6439809138315631
17159,-0.23293172690763053,0.25,0.6428434254649669
13849,0.008032128514056224,0.0,0.6421565006721522
12877,-0.37751004016064255,2.5,0.64054628986749
15392,-0.36947791164658633,0.5,0.6403690189532152
15625,0.42570281124497994,0.5,0.6394309603651781
13320,0.2248995983935743,0.5,0.6379093850176533
13107,-0.04819277108433735,0.5,0.6374809803081558
12759,0.01606425702811245,0.25,0.6373480271224499
14321,-0.321285140562249,0.75,0.63683837324391
14567,0.04819277108433735,0.0,0.6365503080082134
15701,-0.3855421686746988,0.5,0.6355457728273234
16244,1.2931726907630523,0.0,0.6309293427680853
16066,-0.27309236947791166,0.75,0.6296662875038778
13213,0.04819277108433735,0.75,0.6293265182515179
13764,0.1606425702811245,0.25,0.6284697088325233
14267,0.8995983935742972,0.25,0.626120869218383
13791,0.6184738955823293,0.0,0.6259435983041083
16748,-0.26506024096385544,0.75,0.6258697354231605
16053,-0.14457831325301204,0.0,0.622952151625722
16434,-0.1686746987951807,1.25,0.6228413573043002
16910,-0.36947791164658633,1.5,0.6207436514853826
15265,0.8112449799196787,0.0,0.6186459456664647
12937,-0.28112449799196787,0.5,0.6172794823689303
15916,-0.27309236947791166,1.5,0.6162380157475661
16279,-0.23293172690763053,0.25,0.616178925442808
13810,-0.17670682730923695,0.25,0.6133942948310755
15530,-0.23293172690763053,0.5,0.6121386258549628
14414,0.3293172690763052,1.25,0.6118948783478351
14704,-0.3132530120481928,1.75,0.6096642193432112
17002,0.28112449799196787,0.25,0.6094943347170313
16880,-0.1606425702811245,1.25,0.6077954884552318
15057,1.8072289156626506,0.0,0.606369934852939
13110,-0.15261044176706828,1.25,0.6057568729410723
13692,-0.20883534136546184,0.25,0.6054983528577548
17553,0.6345381526104418,-0.25,0.6049665401149306
14758,0.7550200803212851,0.5,0.6023517941293781
16395,0.08032128514056225,0.75,0.600874536510422
18016,-0.14457831325301204,0.75,0.5976245697487185
14878,-0.30522088353413657,1.75,0.5964649225178378
14403,0.642570281124498,0.5,0.5962581064511839
16755,0.5140562248995983,0.25,0.5959774275035824
12826,-0.3855421686746988,1.25,0.5954530010488529
14246,0.4819277108433735,0.25,0.5949655060345973
14963,-0.3293172690763052,0.75,0.593695064482295
15128,0.08032128514056225,0.5,0.5927053018775944
17590,-0.3855421686746988,0.25,0.5905041880253498
16016,-0.37751004016064255,1.5,0.5886502297135597
14875,0.4578313253012048,0.0,0.5885098902397589
15983,-0.2248995983935743,0.5,0.5883621644778632
12882,-0.3293172690763052,0.0,0.5868258165541488
14233,-0.008032128514056224,0.5,0.5865894553351159
17063,-0.23293172690763053,1.25,0.5854224218161406
16996,-0.1606425702811245,1.0,0.5823349533925222
13309,-0.3453815261044177,0.75,0.5822093864949108
13477,-0.10441767068273092,1.0,0.5805770168259642
14541,0.0642570281124498,1.5,0.5796685033903062
16059,0.12048192771084337,1.0,0.5795281639165054
14404,-0.13654618473895583,1.0,0.5766918292881095
14740,1.180722891566265,0.25,0.5758719513095889
17073,-0.26506024096385544,0.5,0.5743060582334952
13717,-0.14457831325301204,1.0,0.573508339119259
13461,-0.0963855421686747,0.25,0.5735009528311642
17175,-0.04819277108433735,0.5,0.5725333490907479
14071,-0.37751004016064255,1.5,0.568012940776742
15987,-0.30522088353413657,1.25,0.5644675224912472
14566,0.4819277108433735,-0.25,0.5638987783079491
16503,0.4497991967871486,0.5,0.5638470742912857
13475,1.1325301204819278,0.5,0.5637362799698639
15427,-0.13654618473895583,0.25,0.562820380246111
16103,-0.3453815261044177,1.0,0.5621556143175809
13159,-0.3373493975903614,0.5,0.5619414119628321
14035,-0.17670682730923695,0.75,0.5609590356462263
15858,-0.28112449799196787,0.75,0.5606266526819611
15681,-0.20080321285140562,0.75,0.5595851860605972
17571,0.0,0.5,0.5592232579439529
15106,-0.26506024096385544,0.75,0.5568965771940968
16463,-0.23293172690763053,0.5,0.5568079417369596
16571,-0.1927710843373494,0.25,0.5562835152822301
14019,-0.0321285140562249,0.25,0.5562244249774717
14901,-0.3132530120481928,1.75,0.5559880637584388
14443,0.024096385542168676,0.5,0.5551829583561078
16173,-0.28112449799196787,1.0,0.5537943361942889
17856,-0.39357429718875503,0.5,0.5535801338395403
17288,-0.3293172690763052,1.25,0.5532846823157491
14748,-0.1686746987951807,0.75,0.5518960601539302
16348,-0.14457831325301204,1.25,0.5518221972729825
16012,-0.12048192771084337,0.25,0.5515562909015703
16245,-0.21686746987951808,0.25,0.5503523259421211
15237,-0.39357429718875503,0.5,0.5493625633374204
15444,-0.3293172690763052,0.0,0.5485426853588997
15596,0.40160642570281124,0.75,0.545130220259111
17083,0.4738955823293173,0.25,0.5445319309234337
16271,-0.3855421686746988,0.75,0.5436898940806287
15426,-0.24899598393574296,0.75,0.5432688756592261
18116,0.13654618473895583,1.5,0.5425597920021271
14649,-0.36947791164658633,0.5,0.5421757050211986
15563,-0.2248995983935743,0.5,0.5405876530808208
14741,-0.3132530120481928,1.0,0.5405137901998729
15478,-0.08032128514056225,0.0,0.5402035660998922
18202,1.1967871485943775,0.25,0.5380393836881213
13995,-0.28112449799196787,0.75,0.5356019086168438
17354,0.0,-0.25,0.5351365724668724
15810,0.2248995983935743,0.5,0.5343388533526362
13414,0.6666666666666666,0.25,0.5332456827146086
13516,-0.23293172690763053,0.25,0.5324405773122776
16539,-0.3855421686746988,0.5,0.5319974000265906
15134,-0.2891566265060241,1.5,0.5313917244028186
12952,-0.3614457831325301,0.5,0.531243998640923
12775,-0.26506024096385544,0.75,0.5299513982243363
13308,-0.2248995983935743,0.25,0.5295599249553129
18167,-0.21686746987951808,0.25,0.5290798162291521
17311,0.2248995983935743,0.0,0.5290724299410573
13572,1.2449799196787148,-0.25,0.5286292526553705
15898,-0.39357429718875503,0.75,0.5283190285553897
15051,-0.21686746987951808,0.25,0.527971873014935
14116,-0.24899598393574296,0.75,0.5275139231530587
16389,0.024096385542168676,0.5,0.5270190418507082
17621,-0.23293172690763053,0.25,0.525416217334141
12886,0.13654618473895583,0.0,0.5243082741199239
15569,0.42570281124497994,0.75,0.5223213626224278
14434,-0.23293172690763053,1.0,0.5201719527868465
15453,-0.39357429718875503,1.25,0.519411165113084
17676,-0.36947791164658633,1.0,0.518975374115492
15095,0.42570281124497994,0.5,0.5185469694059947
14507,-0.21686746987951808,1.0,0.5165378990442144
13813,-0.08835341365461848,0.5,0.5157844976585466
14897,-0.3453815261044177,0.5,0.5154299558299973
13396,-0.1686746987951807,0.0,0.5114487465469103
16726,-0.1927710843373494,0.75,0.5097868317255846
17054,-0.17670682730923695,0.75,0.5080067362947424
14859,-0.30522088353413657,0.5,0.5060936876781942
15116,-0.26506024096385544,0.5,0.5053624451568108
16079,-0.27309236947791166,0.25,0.5048084735497024
16493,0.23293172690763053,0.5,0.5045351808901956
12770,1.285140562248996,-0.25,0.5044022277044894
15411,-0.1927710843373494,0.5,0.5025408831046047
16669,-0.21686746987951808,0.25,0.5025039516641308
12646,-0.36947791164658633,0.0,0.5010931706380276
14154,1.5180722891566265,0.0,0.500096021745232
15398,-0.27309236947791166,0.0,0.5000295451523791
12463,0.024096385542168676,0.5,0.49947557354527056
16317,0.5542168674698795,0.25,0.4971636653716042
13743,-0.3855421686746988,1.25,0.49712673393113016
18177,-0.15261044176706828,1.0,0.4965875349002112
16045,0.5542168674698795,0.5,0.4964619680026
13501,1.9116465863453815,-0.25,0.49618128905499825
15734,0.5140562248995983,0.0,0.4955386819907524
12620,-0.2891566265060241,0.25,0.4955091368383733
15059,-0.08032128514056225,1.75,0.4942608541503553
17372,-0.08032128514056225,1.5,0.49386199459323715
12919,-0.3373493975903614,1.0,0.49239212326237575
14064,-0.1686746987951807,0.75,0.49176428877431927
15680,-0.3293172690763052,0.25,0.49127679376006383
17932,-0.1686746987951807,0.25,0.489718286972065
12676,-0.20883534136546184,1.0,0.48958533378635904
16295,-0.3293172690763052,0.5,0.4874876279674412
13232,-0.30522088353413657,1.25,0.48733990220554557
15146,0.9156626506024096,0.0,0.48646093392226675
17633,-0.15261044176706828,0.5,0.4847473150842775
17095,-0.2248995983935743,0.25,0.4842450474938325
16110,-0.040160642570281124,0.25,0.4818740490154078
14591,-0.28112449799196787,0.5,0.481327463696394
14794,-0.3855421686746988,1.25,0.4811058750535506
16083,0.40160642570281124,0.0,0.47941441507984567
12526,-0.40160642570281124,0.25,0.47870533142274685
12854,0.2248995983935743,0.25,0.4784024936108608
14921,-0.1606425702811245,0.0,0.4782695404251547
12576,-0.12048192771084337,0.75,0.47809226951087996
14511,-0.3132530120481928,0.75,0.4773388681252123
14738,-0.0642570281124498,1.25,0.47707296175380026
14973,0.4578313253012048,0.25,0.47707296175380026
16040,0.12048192771084337,0.25,0.47640819582526994
12364,-0.3453815261044177,0.5,0.47607581286100475
17004,-0.0321285140562249,0.0,0.47536672920390594
12516,0.21686746987951808,0.0,0.47530763889914757
14477,-0.24899598393574296,0.5,0.47349061202783144
16120,0.07228915662650602,0.5,0.4731508427754717
14047,-0.3373493975903614,0.75,0.47275936950644815
13328,2.1365461847389557,-0.25,0.4726633477612161
14297,-0.26506024096385544,0.5,0.47033666701136007
12507,0.6746987951807228,0.25,0.46995258003043144
17919,0.30522088353413657,-0.25,0.46938383584713333
15813,1.2610441767068272,0.0,0.4692878141019013
16370,0.2570281124497992,0.5,0.4678105564829451
15108,0.7309236947791165,0.5,0.46658443265921146
13168,-0.11244979919678715,0.5,0.46609693764495586
16464,-0.24899598393574296,0.25,0.46541001285214134
12488,-0.3293172690763052,0.25,0.46541001285214134
12372,0.1686746987951807,0.25,0.46495206299026487
15602,-0.3373493975903614,1.75,0.46482649609265353
17961,-0.23293172690763053,9.25,0.4637702568951
16929,-0.37751004016064255,1.25,0.46299469664514803
16224,0.05622489959839357,0.5,0.4629282200522949
15621,-0.36947791164658633,0.5,0.46125153265477964
16744,-0.3132530120481928,1.25,0.46042426838816425
16101,0.1606425702811245,-0.25,0.4595305275286958
14856,-0.11244979919678715,0.25,0.45940496063108444
15171,2.2570281124497993,-0.25,0.458644172957322
15136,-0.3855421686746988,0.5,0.45657601229078343
16949,-0.37751004016064255,1.0,0.4562584019027078
17802,0.2570281124497992,0.25,0.4553498884670497
17350,-0.3373493975903614,0.5,0.45260218929579127
13538,-0.05622489959839357,1.25,0.45225503375533654
15494,-0.23293172690763053,0.0,0.45205560397677746
16951,0.6746987951807228,0.25,0.4499652844459545
16692,1.6546184738955823,0.0,0.4486726840293679
12394,0.10441767068273092,0.0,0.44607271062000503
13878,0.0321285140562249,-0.25,0.44540055840337994
16899,-0.3453815261044177,1.0,0.4450238577105461
12630,-0.3293172690763052,0.0,0.44489090452484015
13492,0.6907630522088354,0.25,0.4441227305629828
14898,-0.21686746987951808,1.0,0.44373125729395946
13431,0.13654618473895583,0.0,0.44357614524396904
14916,0.1606425702811245,0.5,0.4434875097868317
15199,0.07228915662650602,0.5,0.4432806937201779
16660,-0.27309236947791166,0.5,0.44250513347022596
17037,0.2971887550200803,-0.25,0.44226138596309805
17158,-0.14457831325301204,0.25,0.44200286587978077
14105,1.5180722891566265,-0.25,0.441456280560767
13989,0.12048192771084337,0.0,0.4413454862393452
16842,0.40160642570281124,0.25,0.4399494777894317
15497,-0.26506024096385544,0.0,0.43847960645857037
16688,-0.39357429718875503,0.5,0.4374898438538696
17388,0.21686746987951808,0.5,0.43652962640154813
15009,-0.30522088353413657,0.25,0.4364336046563161
14669,1.534136546184739,0.25,0.4362932651825152
17019,-0.3132530120481928,0.5,0.4354364557635205
17412,-0.3855421686746988,1.25,0.435421683187331
13151,1.9678714859437751,-0.25,0.4352813437135301
14931,-0.36947791164658633,0.75,0.4351410042397294
16639,-0.15261044176706828,0.25,0.43501543734211806
17481,-0.37751004016064255,0.5,0.4335972700279201
13848,0.3373493975903614,0.25,0.4331614790303281
17262,0.01606425702811245,0.75,0.43195012778278397
14383,-0.0963855421686747,0.25,0.42776210243304336
12689,-0.20080321285140562,0.0,0.427703012128285
13029,-0.1606425702811245,0.25,0.4276217629592425
12494,-0.28112449799196787,1.25,0.4265876826259731
13860,-0.39357429718875503,0.75,0.4264399568640776
16531,-0.2248995983935743,1.25,0.42547235312366116
17584,-0.3453815261044177,0.0,0.4237808931499564
17588,0.40160642570281124,0.25,0.42222977265005246
17731,0.23293172690763053,0.5,0.4221632960571993
12985,-0.40160642570281124,0.0,0.4216240970262805
13476,1.0281124497991967,0.0,0.42095194480965537
14893,-0.3293172690763052,0.0,0.4204939949477789
13931,0.3614457831325301,0.0,0.4202576337287459
15201,0.2971887550200803,0.75,0.4195263912073626
18080,-0.2570281124497992,0.0,0.4158037020075931
18171,0.0642570281124498,0.75,0.4156633625337922
15910,-0.40160642570281124,1.5,0.4138684945267606
14913,-0.12048192771084337,0.5,0.41279748275301736
12997,-0.2248995983935743,0.5,0.4123986231958992
12412,0.1927710843373494,0.25,0.41239123690780444
14428,-0.3453815261044177,0.75,0.4103083036650761
15841,0.17670682730923695,0.5,0.4103083036650761
15376,-0.08032128514056225,0.25,0.4084617316413809
15004,0.7791164658634538,-0.25,0.40787821488189324
14745,0.4979919678714859,0.75,0.40750151418905944
15227,-0.11244979919678715,0.75,0.40686629341290836
13208,0.0642570281124498,1.0,0.4055736929963217
14698,-0.39357429718875503,0.75,0.4052930140487199
13491,0.008032128514056224,2.0,0.4042220022749767
17410,-0.27309236947791166,0.75,0.4034095105845509
13055,0.2248995983935743,0.25,0.40318053565361267
17774,0.36947791164658633,0.5,0.40267826806316753
18263,-0.20080321285140562,0.25,0.40225724964176507
13918,-0.008032128514056224,0.0,0.402020888422732
16653,-0.27309236947791166,0.0,0.40188793523702604
12464,-0.321285140562249,1.5,0.40143737166324434
17653,-0.11244979919678715,0.5,0.3981209283086877
16762,-0.24899598393574296,0.25,0.39788456708965475
14684,-0.20080321285140562,0.75,0.3936522240113453
13158,0.3534136546184739,0.5,0.3933198410470802
17320,0.40160642570281124,0.25,0.39299484437090976
15605,-0.11244979919678715,0.75,0.39122952151625723
13118,-0.24899598393574296,0.75,0.3909192974162764
16794,-0.39357429718875503,2.0,0.38995169367586013
17720,-0.1927710843373494,0.5,0.38953806154255244
17526,-0.36947791164658633,0.5,0.38950851639017336
15145,-0.36947791164658633,0.5,0.38864432068308397
12611,0.01606425702811245,-0.25,0.3876028540617198
13882,-0.3855421686746988,0.75,0.3859852569689629
12462,-0.2570281124497992,0.0,0.3848477686023665
15737,-0.2891566265060241,1.5,0.3837619842524337
16612,-0.14457831325301204,0.5,0.38342221500007395
17800,-0.10441767068273092,1.75,0.38308983203580876
15630,-0.040160642570281124,0.0,0.3824546112596575
17058,0.24899598393574296,0.25,0.3776830691504292
16950,0.04819277108433735,0.25,0.37670069283382324
16042,-0.2248995983935743,0.75,0.3758955874314922
13752,0.5943775100401606,1.0,0.37435185321968306
12885,0.10441767068273092,0.25,0.3742336726101665
12640,-0.21686746987951808,0.25,0.3737609501721005
